ticker,frequency,period_days,power
AAPL,0.0977828311540648,10.226744186046512,0.0029392425199744558
AAPL,0.09835133598635588,10.167630057803468,0.008166505253796969
AAPL,0.09891984081864695,10.109195402298852,0.004550464295262543
AAPL,0.09948834565093803,10.051428571428572,0.0022343100944972284
AAPL,0.1000568504832291,9.994318181818183,0.004073441686030626
AAPL,0.10062535531552018,9.937853107344633,0.0030253130822607433
AAPL,0.10119386014781125,9.882022471910114,0.007653929616807657
AAPL,0.10176236498010233,9.8268156424581,0.0028049509947519445
AAPL,0.1023308698123934,9.772222222222224,0.002228199896857915
AAPL,0.10289937464468447,9.718232044198896,0.00410115562281136
AAPL,0.10346787947697555,9.664835164835164,0.00036411803417990394
AAPL,0.10403638430926662,9.612021857923498,0.003376442582911312
AAPL,0.1046048891415577,9.559782608695652,0.0038170878271203065
AAPL,0.10517339397384877,9.50810810810811,0.0022251575339659207
AAPL,0.10574189880613985,9.456989247311828,0.003290691631559507
AAPL,0.10631040363843092,9.406417112299467,0.0002903103042121554
AAPL,0.106878908470722,9.356382978723405,0.005873129254872862
AAPL,0.10744741330301306,9.306878306878307,0.0012048891674547855
AAPL,0.10801591813530415,9.257894736842106,0.005984286952614392
AAPL,0.10858442296759521,9.209424083769635,0.005729986378540657
AAPL,0.10915292779988629,9.161458333333334,0.001300753071893536
AAPL,0.10972143263217737,9.1139896373057,0.0034012867839620263
AAPL,0.11028993746446844,9.06701030927835,0.0013998671310305258
AAPL,0.11085844229675952,9.02051282051282,0.005908040438397469
AAPL,0.11142694712905059,8.974489795918368,0.01220291066026773
AAPL,0.11199545196134167,8.928934010152284,0.000643644673671856
AAPL,0.11256395679363274,8.883838383838384,0.0011296290781518997
AAPL,0.11313246162592382,8.839195979899499,0.005071861123726004
AAPL,0.11370096645821488,8.795000000000002,0.007468057256154068
AAPL,0.11426947129050596,8.751243781094528,0.0007972771841219123
AAPL,0.11483797612279703,8.707920792079209,0.003017849499420306
AAPL,0.11540648095508811,8.665024630541872,0.0002834970229010648
AAPL,0.11597498578737919,8.622549019607844,0.004299797872865402
AAPL,0.11654349061967026,8.58048780487805,0.01038725466946002
AAPL,0.11711199545196134,8.53883495145631,0.002942304691199129
AAPL,0.1176805002842524,8.497584541062803,0.00539504882870634
AAPL,0.11824900511654349,8.45673076923077,0.0003600438073243246
AAPL,0.11881750994883455,8.416267942583733,0.0014648092529727388
AAPL,0.11938601478112564,8.376190476190477,0.0025729673310604974
AAPL,0.1199545196134167,8.336492890995261,0.00036011758014053096
AAPL,0.12052302444570778,8.297169811320755,0.0003540576448977341
AAPL,0.12109152927799885,8.258215962441316,0.0002761719369188011
AAPL,0.12166003411028993,8.2196261682243,0.005819733923874221
AAPL,0.12222853894258101,8.18139534883721,0.0022939735903456018
AAPL,0.12279704377487208,8.143518518518519,0.0018793058591132549
AAPL,0.12336554860716316,8.105990783410139,0.008542415574589304
AAPL,0.12393405343945423,8.068807339449542,0.013260669432385939
AAPL,0.1245025582717453,8.031963470319635,0.004240192516562886
AAPL,0.12507106310403637,7.995454545454546,0.00263048248671456
AAPL,0.12563956793632744,7.9592760180995485,0.0019100958104751292
AAPL,0.12620807276861853,7.923423423423423,0.0003296648947966579
AAPL,0.1267765776009096,7.887892376681615,0.0057546359690077665
AAPL,0.12734508243320067,7.852678571428572,3.798166053643467e-05
AAPL,0.12791358726549176,7.817777777777778,0.0017305502398562334
AAPL,0.12848209209778283,7.783185840707965,0.0016356463715215537
AAPL,0.1290505969300739,7.748898678414098,0.00046711122822602654
AAPL,0.12961910176236496,7.714912280701755,2.459423386511541e-05
AAPL,0.13018760659465606,7.68122270742358,0.00474533782317294
AAPL,0.13075611142694712,7.647826086956522,0.002121082451143119
AAPL,0.1313246162592382,7.614718614718615,0.001218745745725907
AAPL,0.13189312109152926,7.581896551724139,0.0016687798923310123
AAPL,0.13246162592382035,7.549356223175965,0.006557147588662657
AAPL,0.13303013075611142,7.517094017094018,0.0015499748441967012
AAPL,0.1335986355884025,7.485106382978724,0.0018472149323270888
AAPL,0.13416714042069358,7.453389830508474,0.00012167342523461465
AAPL,0.13473564525298465,7.421940928270042,0.0016830661388483534
AAPL,0.13530415008527572,7.390756302521009,0.0006598528771203312
AAPL,0.13587265491756678,7.359832635983264,0.0020129673933799615
AAPL,0.13644115974985788,7.329166666666667,0.0015699814332492115
AAPL,0.13700966458214894,7.2987551867219915,0.0046541885072107995
AAPL,0.13757816941444,7.268595041322315,0.0014784859842007078
AAPL,0.13814667424673108,7.238683127572018,0.0048453340367003725
AAPL,0.13871517907902217,7.209016393442623,0.003709731223234018
AAPL,0.13928368391131324,7.179591836734694,0.0015539709485570539
AAPL,0.1398521887436043,7.1504065040650415,0.0015995363118406305
AAPL,0.1404206935758954,7.1214574898785425,0.0022983189565442814
AAPL,0.14098919840818647,7.092741935483871,0.0016182619346327017
AAPL,0.14155770324047753,7.064257028112451,0.003624513494579748
AAPL,0.1421262080727686,7.0360000000000005,1.2641782190360099e-06
AAPL,0.1426947129050597,7.00796812749004,0.0005496447214219868
AAPL,0.14326321773735076,6.98015873015873,0.008503317866334717
AAPL,0.14383172256964183,6.952569169960475,0.0046888046085583664
AAPL,0.1444002274019329,6.925196850393702,0.000773230902903782
AAPL,0.144968732234224,6.898039215686275,0.0014975707701506036
AAPL,0.14553723706651506,6.87109375,0.0002496796534966729
AAPL,0.14610574189880612,6.844357976653697,0.0028693581453289293
AAPL,0.14667424673109722,6.817829457364341,0.0014947977350948834
AAPL,0.14724275156338829,6.7915057915057915,0.000611390858699534
AAPL,0.14781125639567935,6.765384615384616,0.0015305634030472297
AAPL,0.14837976122797042,6.7394636015325675,0.001722078471429516
AAPL,0.1489482660602615,6.713740458015267,0.0010095788671160258
AAPL,0.14951677089255258,6.688212927756655,0.0035403700148655065
AAPL,0.15008527572484365,6.662878787878788,0.003016462041593083
AAPL,0.15065378055713471,6.637735849056605,0.002545739413681954
AAPL,0.1512222853894258,6.612781954887218,4.0347126576576035e-05
AAPL,0.15179079022171688,6.588014981273409,0.0009924720445205642
AAPL,0.15235929505400794,6.563432835820897,0.0001412815583222933
AAPL,0.15292779988629904,6.5390334572490705,0.0012530540264843377
AAPL,0.1534963047185901,6.514814814814815,0.003949073579883951
AAPL,0.15406480955088117,6.490774907749078,0.0002827067586718035
AAPL,0.15463331438317224,6.466911764705883,0.0006917000174719788
AAPL,0.15520181921546333,6.443223443223443,0.0003531725861766459
AAPL,0.1557703240477544,6.41970802919708,0.0016597930440028275
AAPL,0.15633882888004547,6.396363636363637,0.0009706145212620105
AAPL,0.15690733371233653,6.373188405797102,0.000801466372399671
AAPL,0.15747583854462763,6.350180505415162,0.0017416783877311028
AAPL,0.1580443433769187,6.327338129496403,0.0007642470208607102
AAPL,0.15861284820920976,6.304659498207886,0.008915385989933841
AAPL,0.15918135304150086,6.282142857142857,0.0006785253155350958
AAPL,0.15974985787379192,6.259786476868328,0.0022210559214455054
AAPL,0.160318362706083,6.23758865248227,0.0001274007345637321
AAPL,0.16088686753837406,6.215547703180213,0.002006773873714107
AAPL,0.16145537237066515,6.193661971830986,0.0033265289072958266
AAPL,0.16202387720295622,6.171929824561404,0.0036351860265646883
AAPL,0.16259238203524728,6.150349650349651,0.00020191897058319442
AAPL,0.16316088686753835,6.128919860627178,0.0011593108927029797
AAPL,0.16372939169982945,6.107638888888889,0.0011812863321933778
AAPL,0.1642978965321205,6.086505190311419,0.0004411583142663782
AAPL,0.16486640136441158,6.065517241379311,0.0017869923743965605
AAPL,0.16543490619670267,6.0446735395189,0.002448603943611086
AAPL,0.16600341102899374,6.023972602739726,0.00039721924416206994
AAPL,0.1665719158612848,6.003412969283277,0.001252328472270512
AAPL,0.16714042069357588,5.982993197278912,0.00175333835641716
AAPL,0.16770892552586697,5.96271186440678,0.0009562746494092602
AAPL,0.16827743035815804,5.9425675675675675,0.0007317965145140218
AAPL,0.1688459351904491,5.922558922558923,0.00418455967306234
AAPL,0.16941444002274017,5.90268456375839,0.0010579553572601231
AAPL,0.16998294485503126,5.882943143812709,0.002359353022934961
AAPL,0.17055144968732233,5.863333333333333,0.0009426380669596713
AAPL,0.1711199545196134,5.8438538205980075,0.0014743297517600842
AAPL,0.1716884593519045,5.824503311258278,0.004518582495714452
AAPL,0.17225696418419556,5.805280528052806,0.0012360846131975521
AAPL,0.17282546901648663,5.786184210526316,6.830248745025378e-05
AAPL,0.1733939738487777,5.7672131147540995,0.0010251792647905766
AAPL,0.1739624786810688,5.748366013071895,0.005320248846567025
AAPL,0.17453098351335986,5.729641693811075,0.0017576748169470624
AAPL,0.17509948834565092,5.711038961038962,0.000339887868879841
AAPL,0.175667993177942,5.692556634304208,0.0027062268447583995
AAPL,0.17623649801023308,5.674193548387096,0.0010638950247908617
AAPL,0.17680500284252415,5.655948553054663,0.0036270764191565254
AAPL,0.17737350767481522,5.637820512820514,0.0006375021247465657
AAPL,0.1779420125071063,5.619808306709265,0.000837852947241281
AAPL,0.17851051733939738,5.601910828025478,0.0061928585936346005
AAPL,0.17907902217168845,5.584126984126985,0.0015152942128461566
AAPL,0.1796475270039795,5.566455696202532,0.0009992748308468868
AAPL,0.1802160318362706,5.548895899053628,7.073606367139346e-05
AAPL,0.18078453666856167,5.531446540880504,0.0010913033590470617
AAPL,0.18135304150085274,5.514106583072101,0.0002407871233766489
AAPL,0.18192154633314384,5.496875,0.0016897656087423159
AAPL,0.1824900511654349,5.479750778816199,0.0011220545348335483
AAPL,0.18305855599772597,5.462732919254659,0.0006319038165188346
AAPL,0.18362706083001704,5.445820433436533,0.00018401086915308026
AAPL,0.18419556566230813,5.429012345679013,0.00045258355806985124
AAPL,0.1847640704945992,5.412307692307692,0.00041917059432060327
AAPL,0.18533257532689026,5.395705521472393,0.002591895909190051
AAPL,0.18590108015918133,5.379204892966362,0.001646791131089714
AAPL,0.18646958499147243,5.362804878048781,0.001771834893950446
AAPL,0.1870380898237635,5.346504559270517,0.0012162933098618998
AAPL,0.18760659465605456,5.330303030303031,0.0015267573703825008
AAPL,0.18817509948834565,5.314199395770393,0.0007941044255445402
AAPL,0.18874360432063672,5.298192771084337,0.00027294515770985643
AAPL,0.1893121091529278,5.282282282282282,0.0011373818735244494
AAPL,0.18988061398521885,5.266467065868264,0.000318557566127943
AAPL,0.19044911881750995,5.250746268656717,0.0012802048444572156
AAPL,0.19101762364980102,5.2351190476190474,0.0007524587165597858
AAPL,0.19158612848209208,5.219584569732938,0.0017094498937346519
AAPL,0.19215463331438315,5.20414201183432,0.0008097504201728927
AAPL,0.19272313814667424,5.188790560471976,0.0005398484856727734
AAPL,0.1932916429789653,5.173529411764706,0.000987341940793191
AAPL,0.19386014781125638,5.158357771260998,0.0011193291030945254
AAPL,0.19442865264354747,5.143274853801169,0.002164119736751776
AAPL,0.19499715747583854,5.128279883381924,0.0015350672987663372
AAPL,0.1955656623081296,5.113372093023256,0.00020718154118575481
AAPL,0.19613416714042067,5.098550724637682,0.0008719305521221502
AAPL,0.19670267197271177,5.083815028901734,0.0023094346965402213
AAPL,0.19727117680500283,5.069164265129683,0.0006015042414061942
AAPL,0.1978396816372939,5.054597701149426,0.001808418535318985
AAPL,0.19840818646958497,5.040114613180516,0.00190536752749751
AAPL,0.19897669130187606,5.025714285714286,0.003509936572078417
AAPL,0.19954519613416713,5.011396011396012,0.004809432618269821
AAPL,0.2001137009664582,4.997159090909092,0.001446677119720592
AAPL,0.2006822057987493,4.98300283286119,0.0005764309682611887
AAPL,0.20125071063104036,4.968926553672317,0.0011824117031629532
AAPL,0.20181921546333143,4.954929577464789,0.00041130699901486574
AAPL,0.2023877202956225,4.941011235955057,0.00024302088624308474
AAPL,0.2029562251279136,4.927170868347339,3.663531955581327e-05
AAPL,0.20352472996020465,4.91340782122905,0.0025506311322574284
AAPL,0.20409323479249572,4.899721448467967,0.00040709328793966053
AAPL,0.2046617396247868,4.886111111111112,0.00014950901807036138
AAPL,0.20523024445707788,4.872576177285318,0.0004985824987577248
AAPL,0.20579874928936895,4.859116022099448,0.000781074349076087
AAPL,0.20636725412166002,4.84573002754821,0.00013838248337901302
AAPL,0.2069357589539511,4.832417582417582,0.004383518475923068
AAPL,0.20750426378624218,4.819178082191781,0.0024613363122749274
AAPL,0.20807276861853324,4.806010928961749,8.593794529293689e-05
AAPL,0.2086412734508243,4.79291553133515,0.00345445832571586
AAPL,0.2092097782831154,4.779891304347826,0.0029984956557590437
AAPL,0.20977828311540647,4.766937669376694,0.003474284499296118
AAPL,0.21034678794769754,4.754054054054055,0.0007238126484071424
AAPL,0.2109152927799886,4.741239892183289,0.0007930963496346526
AAPL,0.2114837976122797,4.728494623655914,0.0009229673085303812
AAPL,0.21205230244457077,4.7158176943699734,0.001525113971503122
AAPL,0.21262080727686183,4.703208556149733,0.0002313260526673378
AAPL,0.21318931210915293,4.690666666666667,0.0022664593577527347
AAPL,0.213757816941444,4.678191489361702,6.120811823571633e-05
AAPL,0.21432632177373506,4.665782493368701,0.002020622266801723
AAPL,0.21489482660602613,4.6534391534391535,0.0007505640737946042
AAPL,0.21546333143831722,4.641160949868074,5.809320676092287e-05
AAPL,0.2160318362706083,4.628947368421053,0.0012162152500230223
AAPL,0.21660034110289936,4.616797900262467,1.2543463884900699e-05
AAPL,0.21716884593519042,4.6047120418848175,0.0008011947531468323
AAPL,0.21773735076748152,4.592689295039165,0.00023314129342431075
AAPL,0.21830585559977259,4.580729166666667,0.0008566186290357117
AAPL,0.21887436043206365,4.568831168831169,0.001178679894029973
AAPL,0.21944286526435475,4.55699481865285,0.001747424652151744
AAPL,0.22001137009664581,4.545219638242894,0.00010707014091649293
AAPL,0.22057987492893688,4.533505154639175,0.0005367390380394247
AAPL,0.22114837976122795,4.521850899742931,0.0015127540763562462
AAPL,0.22171688459351904,4.51025641025641,0.0005056296825443369
AAPL,0.2222853894258101,4.498721227621483,1.761217019012258e-05
AAPL,0.22285389425810118,4.487244897959184,2.648926095221527e-06
AAPL,0.22342239909039224,4.475826972010179,0.0037049834239137056
AAPL,0.22399090392268334,4.464467005076142,0.00040242062206255106
AAPL,0.2245594087549744,4.453164556962026,0.001691540337480034
AAPL,0.22512791358726547,4.441919191919192,0.0009862759227818214
AAPL,0.22569641841955657,4.430730478589421,0.00016240561650202195
AAPL,0.22626492325184763,4.419597989949749,0.0034422811014947234
AAPL,0.2268334280841387,4.408521303258146,0.00024704483235216443
AAPL,0.22740193291642977,4.397500000000001,0.000518895905490989
AAPL,0.22797043774872086,4.386533665835412,2.3690126645772982e-05
AAPL,0.22853894258101193,4.375621890547264,0.001034851019803604
AAPL,0.229107447413303,4.364764267990075,0.0016418862660740104
AAPL,0.22967595224559406,4.3539603960396045,0.0010736541121149675
AAPL,0.23024445707788516,4.34320987654321,0.0006629656469760002
AAPL,0.23081296191017622,4.332512315270936,0.00033648909501983096
AAPL,0.2313814667424673,4.321867321867322,0.0011518570323328153
AAPL,0.23194997157475838,4.311274509803922,0.00017454734798200583
AAPL,0.23251847640704945,4.300733496332518,0.0006601362871807144
AAPL,0.23308698123934052,4.290243902439025,0.00026679146809261393
AAPL,0.23365548607163159,4.2798053527980535,0.00017545675300078287
AAPL,0.23422399090392268,4.269417475728155,0.00017909705406495403
AAPL,0.23479249573621375,4.2590799031477,0.0023329094005389746
AAPL,0.2353610005685048,4.248792270531402,0.0010712813968581515
AAPL,0.23592950540079588,4.23855421686747,2.4165319014050206e-05
AAPL,0.23649801023308697,4.228365384615385,0.0009741123003794009
AAPL,0.23706651506537804,4.218225419664269,0.000966554933652748
AAPL,0.2376350198976691,4.208133971291867,0.0010958211240625292
AAPL,0.2382035247299602,4.198090692124105,0.002447597547288005
AAPL,0.23877202956225127,4.188095238095238,0.001100616059398954
AAPL,0.23934053439454234,4.178147268408551,0.0007459218707891654
AAPL,0.2399090392268334,4.168246445497631,0.0003934894635020729
AAPL,0.2404775440591245,4.15839243498818,0.00041118413909770274
AAPL,0.24104604889141557,4.148584905660377,0.0008403309232954959
AAPL,0.24161455372370663,4.1388235294117655,1.830271402098794e-05
AAPL,0.2421830585559977,4.129107981220658,0.0003420598554530571
AAPL,0.2427515633882888,4.11943793911007,0.0014846595641046549
AAPL,0.24332006822057986,4.10981308411215,0.0003726536976190243
AAPL,0.24388857305287093,4.1002331002331,0.0015755175972505101
AAPL,0.24445707788516202,4.090697674418605,0.0027987708116990907
AAPL,0.2450255827174531,4.081206496519722,0.0012633982193771254
AAPL,0.24559408754974416,4.0717592592592595,0.00021227338991480175
AAPL,0.24616259238203522,4.062355658198615,0.0025926516579915324
AAPL,0.24673109721432632,4.052995391705069,0.0009071116280825445
AAPL,0.24729960204661738,4.043678160919541,0.0017611462206338702
AAPL,0.24786810687890845,4.034403669724771,6.391275921525708e-05
AAPL,0.24843661171119952,4.025171624713959,0.0007827596309627222
AAPL,0.2490051165434906,4.0159817351598175,0.001673924852612663
AAPL,0.24957362137578168,4.006833712984055,9.805174683304957e-05
AAPL,0.25014212620807275,3.997727272727273,0.001032189689673316
AAPL,0.25071063104036384,3.9886621315192743,0.00015085375139977942
AAPL,0.2512791358726549,3.9796380090497743,0.00016075083884576052
AAPL,0.251847640704946,3.9706546275395036,0.0007454982150215518
