Date,AAPL,AMZN,GOOGL,META,MSFT
2023-06-22,184.58456420898438,130.14999389648438,122.14051055908203,282.6618347167969,332.5765686035156
2023-06-23,184.2687225341797,129.3300018310547,121.3371353149414,286.4818420410156,327.9849548339844
2023-06-26,182.87689208984375,127.33000183105469,117.36994171142578,276.30169677734375,321.6998596191406
2023-06-27,185.630859375,129.17999267578125,117.36002349853516,284.8149108886719,327.54449462890625
2023-06-28,186.80551147460938,129.0399932861328,119.1948471069336,283.0686340332031,328.7975769042969
2023-06-29,187.14108276367188,127.9000015258789,118.12371063232422,279.337890625,328.0144348144531
2023-06-30,191.46453857421875,130.36000061035156,118.71878051757812,284.7455139160156,333.38916015625
2023-07-03,189.97402954101562,130.22000122070312,118.91716003417969,283.7929992675781,330.8927001953125
2023-07-05,188.858642578125,130.3800048828125,120.7519760131836,292.077880859375,331.04931640625
2023-07-06,189.33242797851562,128.36000061035156,119.12542724609375,289.7164611816406,334.1037902832031
2023-07-07,188.21702575683594,129.77999877929688,118.50060272216797,288.267822265625,330.13885498046875
2023-07-10,186.17376708984375,127.12999725341797,115.49542999267578,291.8100280761719,324.8620300292969
2023-07-11,185.65060424804688,128.77999877929688,116.17977142333984,295.9674072265625,325.4886169433594
2023-07-12,187.3187713623047,130.8000030517578,117.95510864257812,306.931396484375,330.1192626953125
2023-07-13,188.07882690429688,134.3000030517578,123.51911163330078,310.9696350097656,335.46453857421875
2023-07-14,188.22691345214844,134.67999267578125,124.39190673828125,306.46502685546875,337.99041748046875
2023-07-17,191.48428344726562,133.55999755859375,123.62821960449219,308.20135498046875,338.47015380859375
2023-07-18,191.22764587402344,132.8300018310547,122.74551391601562,309.6202697753906,351.94122314453125
2023-07-19,192.57992553710938,135.36000061035156,121.02967834472656,313.5494384765625,347.6237487792969
2023-07-20,190.63540649414062,129.9600067138672,118.222900390625,300.1644592285156,339.58624267578125
2023-07-21,189.46075439453125,130.0,119.03617095947266,291.9687805175781,336.5513000488281
2023-07-24,190.26025390625,128.8000030517578,120.53379821777344,289.3394470214844,337.8631896972656
2023-07-25,191.11904907226562,129.1300048828125,121.20821380615234,292.1771545410156,343.6099548339844
2023-07-26,191.9876708984375,128.14999389648438,128.21034240722656,296.2452697753906,330.6772766113281
2023-07-27,190.72422790527344,128.25,128.33926391601562,309.28289794921875,323.77532958984375
2023-07-28,193.30052185058594,132.2100067138672,131.49322509765625,322.9456787109375,331.2647399902344
2023-07-31,193.9124755859375,133.67999267578125,131.63204956054688,316.1192321777344,328.8661804199219
2023-08-01,193.08334350585938,131.69000244140625,130.47166442871094,320.1972351074219,329.27728271484375
2023-08-02,190.0924835205078,128.2100067138672,127.32764434814453,311.8626708984375,320.6230163574219
2023-08-03,188.70069885253906,128.91000366210938,127.39706420898438,310.7513732910156,319.80059814453125
2023-08-04,179.63926696777344,139.57000732421875,127.05985260009766,308.31060791015625,320.8970642089844
2023-08-07,176.53982543945312,142.22000122070312,130.45181274414062,314.09515380859375,323.1781311035156
2023-08-08,177.47755432128906,139.94000244140625,130.32290649414062,310.2056884765625,319.2033386230469
2023-08-09,175.88836669921875,137.85000610351562,128.59713745117188,302.8335266113281,315.463623046875
2023-08-10,175.6711883544922,138.55999755859375,128.6269073486328,303.35943603515625,316.14892578125
2023-08-11,175.73049926757812,138.41000366210938,128.49795532226562,299.29132080078125,314.26922607421875
2023-08-14,177.38116455078125,140.57000732421875,130.2534637451172,303.805908203125,317.235595703125
2023-08-15,175.39443969726562,137.6699981689453,128.71617126464844,299.5989074707031,315.101318359375
2023-08-16,174.52464294433594,135.07000732421875,127.6449966430664,291.9985656738281,314.33612060546875
2023-08-17,171.98439025878906,133.97999572753906,128.85501098632812,282.87017822265625,310.8827209472656
2023-08-18,172.46876525878906,133.22000122070312,126.4151840209961,281.0445556640625,310.4903564453125
2023-08-21,173.80308532714844,134.67999267578125,127.31771850585938,287.6427001953125,315.7880859375
2023-08-22,175.17701721191406,134.25,128.02191162109375,285.36065673828125,316.357177734375
2023-08-23,179.0219268798828,135.52000427246094,131.28492736816406,291.94891357421875,320.8112487792969
2023-08-24,174.3368377685547,131.83999633789062,128.71617126464844,284.5173034667969,313.914306640625
2023-08-25,176.54100036621094,133.25999450683594,128.81533813476562,283.2770080566406,316.86737060546875
2023-08-28,178.1027069091797,133.13999938964844,129.93606567382812,287.9999694824219,317.5736999511719
2023-08-29,181.98719787597656,134.91000366210938,133.4669189453125,295.66973876953125,322.19451904296875
2023-08-30,185.47628784179688,135.07000732421875,134.7661590576172,292.8022155761719,322.5673828125
2023-08-31,185.6937255859375,138.00999450683594,135.0537567138672,293.5860900878906,321.55682373046875
2023-09-01,187.26535034179688,138.1199951171875,134.54795837402344,294.072265625,322.4398193359375
2023-09-05,187.5025177001953,137.27000427246094,134.65707397460938,297.8128967285156,327.2372741699219
